conversation_id,customer_tweet_id,customer_author_id,customer_text,brand_tweet_id,brand_author_id,brand_reply,context_history,thread_length,created_at
conv_8521_8520,8521,117496,Hasta que al fin llegÃ³ #BrBa https://t.co/7y2HKQlA2R,8520,AmazonHelp,"Sin dudas, el mejor lugar para comer pollo frito. ð Â¡Nos alegra saber que recibiste tu pedido, Carl! :D ^CR","[{""tweet_id"": 8522, ""author_id"": ""117496"", ""text"": ""Hasta que al fin pude comprar algo en @115821 \u00f0\u009f\u0098\u008c"", ""inbound"": true}]",3,Tue Oct 31 23:41:18 +0000 2017
conv_8524_8523,8524,117497,my original echo some time say things without asking here anything ! This is really wired and creepy and scary!!,8523,AmazonHelp,"Hmm, that's strange! Try going to Settings and reviewing your history. From here, you can see what prompted your Echo. ^FD",[],2,Tue Oct 31 23:43:44 +0000 2017
conv_8527_8525,8527,117498,I know itâs nearly xmas but seriously I ordered a book from @115821 due to arrive 23rd Oct and still donât have it or know where it is???,8525,AmazonHelp,"I'm sorry for the wait, Jamie! What's the current status of your order here: https://t.co/aaDyEz1VgE? ^SH",[],2,Tue Oct 31 23:35:01 +0000 2017
conv_8526_8528,8526,117498,Well it says arriving today but honestly I know thatâs fake as looked last four days and itâs still the same then https://t.co/3T23E69GE0,8528,AmazonHelp,"I understand your concern. At your earliest convenience, we'd like to look into this with you: https://t.co/oGDklGgbCZ ^GM","[{""tweet_id"": 8525, ""author_id"": ""AmazonHelp"", ""text"": ""I'm sorry for the wait, Jamie! What's the current status of your order here: https://t.co/aaDyEz1VgE? ^SH"", ""inbound"": false}]",3,Tue Oct 31 23:48:16 +0000 2017
conv_8529_8530,8529,117498,Thank you but unsure how thatâs going to help as just says âput for delivery and arriving today when I know it proberly wonât :/,8530,AmazonHelp,"I can understand your reluctance, but we can provide you with additional options depending on who the seller is. ^SY","[{""tweet_id"": 8528, ""author_id"": ""AmazonHelp"", ""text"": ""I understand your concern. At your earliest convenience, we'd like to look into this with you: https://t.co/oGDklGgbCZ ^GM"", ""inbound"": false}]",3,Wed Nov 01 00:05:16 +0000 2017
conv_8531_8533,8531,117498,Okay....what information do you need to be able to help then???,8533,AmazonHelp,"Hi, is the book listed as sold or fulfilled by Amazon? If so, please get in touch with us via the link ^GM provided. ^TS","[{""tweet_id"": 8530, ""author_id"": ""AmazonHelp"", ""text"": ""I can understand your reluctance, but we can provide you with additional options depending on who the seller is. ^SY"", ""inbound"": false}]",3,Wed Nov 01 08:55:01 +0000 2017
conv_8532_8534,8532,117498,The last update was on 22nd Oct saying itâs out for delivery.....you canât tell me it take a over two weeks to deliver https://t.co/iB2HaSBOqk,8534,AmazonHelp,It would be best to contact us directly here: https://t.co/JzP7hlA23B and we can look into this further then. ^PK,"[{""tweet_id"": 8530, ""author_id"": ""AmazonHelp"", ""text"": ""I can understand your reluctance, but we can provide you with additional options depending on who the seller is. ^SY"", ""inbound"": false}]",3,Wed Nov 01 09:01:24 +0000 2017
conv_8537_8536,8537,117499,why do I pay for 2 day shipping and it's going on 4 days.,8536,AmazonHelp,"(2/2) If weâve missed the date in our order confirmation e-mail, please let us know here: https://t.co/hApLpMlfHN! ^WT",[],2,Tue Oct 31 23:42:01 +0000 2017
conv_8540_8539,8540,117088,pls investigate ur satara (Maharashtra) amzn staff or ur reputation is doomed in the region in long term.,8539,AmazonHelp,Request you to please fill in the details in the link provided earlier and we'll look into this. ^MK,[],2,Tue Oct 31 23:41:31 +0000 2017
conv_8581_8580,8581,117511,hi I cancelled an item today but the money has not shown back up in my bank yet can you tell me how long it takes?,8580,AmazonHelp,"Hi there, items are not billed to you until they have shipped. If you have been charged for the order already, the refund will reflect on your account within 5-7 business days. You can read more about it here: https://t.co/dexHjftwpD -RD",[],2,Wed Nov 22 11:20:19 +0000 2017
conv_9120_9118,9120,117631,Iâve had nothing but trouble with 2/3 of my orders this month and Iâm starting to doubt my continuing my prime membership,9118,AmazonHelp,"Without posting account information, could you provide us with a few details about the issue? We'd like to help! ^WM",[],2,Wed Nov 01 00:12:28 +0000 2017
conv_9119_9121,9119,117631,"I got it sorted out, after multiple phone calls and failed chat sessions (those were horrible btw)",9121,AmazonHelp,"Thanks for the update! I'm sorry about the order issues and your inconvenience, but glad that everything has been resolved. ^SE","[{""tweet_id"": 9118, ""author_id"": ""AmazonHelp"", ""text"": ""Without posting account information, could you provide us with a few details about the issue? We'd like to help! ^WM"", ""inbound"": false}]",3,Wed Nov 01 00:14:51 +0000 2017
conv_9125_9122,9125,117632,I'm UK based. Are the contact details the same?,9122,AmazonHelp,Sorry! Try this one instead: https://t.co/JzP7hlA23B ^TR,"[{""tweet_id"": 9128, ""author_id"": ""AmazonHelp"", ""text"": ""We're here to help! Please, reach us phone or e-mail so we can investigate: https://t.co/jzvkhdlrK5 ^EB"", ""inbound"": false}]",3,Wed Nov 01 00:11:46 +0000 2017
conv_9123_9126,9123,117632,Hello? So how do I contact someone if I can't log in?! I'm really concerned about what is happening with my acct and who has access to it!,9126,AmazonHelp,Hi Emma. I understand. You can use this link (which doesn't require a log in) to get in touch: https://t.co/zYVX1Qi29G ^DC,"[{""tweet_id"": 9122, ""author_id"": ""AmazonHelp"", ""text"": ""Sorry! Try this one instead: https://t.co/JzP7hlA23B ^TR"", ""inbound"": false}]",3,Wed Nov 01 07:28:02 +0000 2017
conv_9129_9128,9129,117632,It looks as though someone has changed the email address linked to my acct &amp; I can no longer log in. Help!,9128,AmazonHelp,"We're here to help! Please, reach us phone or e-mail so we can investigate: https://t.co/jzvkhdlrK5 ^EB",[],2,Tue Oct 31 23:59:46 +0000 2017
conv_9132_9130,9132,117633,Haha @117634 has been sneakily charging me $9.99 SINCE FEBRUARY for a service I never useð©ðð $90 gone!!! Thanks @AmazonHelp,9130,AmazonHelp,Oh no! We'd like to review these charges and available options with you. Please reach us here: https://t.co/hApLpMlfHN. ^EZ,[],2,Wed Nov 01 00:09:41 +0000 2017
conv_9135_9133,9135,117635,Not here pissed @115821,9133,AmazonHelp,I'm sorry your order hasn't arrived! Please reach us here: https://t.co/hApLpMlfHN if it doesn't arrive tomorrow. ^EZ,[],2,Wed Nov 01 00:00:12 +0000 2017
conv_9137_9136,9137,117636,Had a package scheduled for delivery today and it didnât come Iâm not happy,9136,AmazonHelp,I'm sorry your shipment hasn't arrived; what is the latest status on the order: https://t.co/Y5jpI9gRhE? ^LR,[],2,Wed Nov 01 00:00:01 +0000 2017
conv_9141_9140,9141,117637,WHAT DOES THIS MEAN @115821 https://t.co/jW02hoSsPp,9140,AmazonHelp,I'm sorry you haven't received your order. Reach out to us here so we can look into this with you: https://t.co/Ebe0Tk70Vv ^JP,[],2,Tue Oct 31 22:53:44 +0000 2017
conv_9144_9143,9144,117638,"Solved, Thank You",9143,AmazonHelp,You're welcome. Do keep us posted for any further assistance. ^MK,"[{""tweet_id"": 9145, ""author_id"": ""AmazonHelp"", ""text"": ""Thank you for providing the details. We are working on it and we'll get back to you soon. ^SY"", ""inbound"": false}]",3,Tue Oct 31 23:45:45 +0000 2017
conv_9146_9145,9146,117638,"Under the same order ID another product of 617 was delivered, paid 700 asked to add the balance to the wallet, same thing, not added",9145,AmazonHelp,Thank you for providing the details. We are working on it and we'll get back to you soon. ^SY,"[{""tweet_id"": 9147, ""author_id"": ""117638"", ""text"": ""order ID ending with 5148337, I paid ur delivery guy 1000 Rs for a 690 Rs order, asked him to add 310 to wallet, Y s it not done?"", ""inbound"": true}]",3,Tue Oct 31 04:42:13 +0000 2017
conv_9767_9764,9767,117789,"Worst experience in shopping no product no refund , been 40 days. F&amp;@694 it @115821",9764,AmazonHelp,Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. 2/2 ^HD,[],2,Wed Nov 01 00:20:08 +0000 2017
conv_9765_9768,9765,117789,"Order date 06-Oct-2017 Order # 406-8895581-1413106 Order total 3,719.00 (1 item) check out yourself",9768,AmazonHelp,"Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. ^MK","[{""tweet_id"": 9764, ""author_id"": ""AmazonHelp"", ""text"": ""Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. 2/2 ^HD"", ""inbound"": false}]",3,Wed Nov 01 00:32:15 +0000 2017
conv_9766_9769,9766,117789,What support team are you talking about ? I called twice n they make it sound like they will graciously refund my money. But then nothing,9769,AmazonHelp,"Sorry for this ordeal, Benish. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^HD","[{""tweet_id"": 9764, ""author_id"": ""AmazonHelp"", ""text"": ""Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. 2/2 ^HD"", ""inbound"": false}]",3,Wed Nov 01 00:29:41 +0000 2017
conv_9770_9771,9770,117789,I have had the hassle to provide my concern on the given link twice and itâs a pain. Use the details I already mentioned. I m not doing it,9771,AmazonHelp,Please share your details from the link provided for us to look into your concern and assist you further. (2/2) ^SV,"[{""tweet_id"": 9769, ""author_id"": ""AmazonHelp"", ""text"": ""Sorry for this ordeal, Benish. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^HD"", ""inbound"": false}]",3,Wed Nov 01 00:39:33 +0000 2017
conv_9773_9774,9773,117789,Incredible! I shouldnât post my details here Coz itâs public. While you canât access it being in Amazon! Are you kidding me ?,9774,AmazonHelp,We haven't received your details. Kindly share your details here: https://t.co/JzRdscmdH9 and I'll get in touch soon. ^AK,"[{""tweet_id"": 9772, ""author_id"": ""AmazonHelp"", ""text"": ""I get your concern, Benish. As this is a public platform, we wouldn't be able to check your order/account related info. (1/2)^SV"", ""inbound"": false}]",3,Wed Nov 01 02:22:16 +0000 2017
conv_9775_9776,9775,117789,"Order date 06-Oct-2017 Order # 406-8895581-1413106 Order total 3,719.00 (delete it again)",9776,AmazonHelp,"Please don't provide your order details, as we consider them to be personal info. Our page is visible to the public. (2/2) ^GK","[{""tweet_id"": 9774, ""author_id"": ""AmazonHelp"", ""text"": ""We haven't received your details. Kindly share your details here: https://t.co/JzRdscmdH9 and I'll get in touch soon. ^AK"", ""inbound"": false}]",3,Wed Nov 01 06:13:37 +0000 2017
conv_9781_9779,9781,117790,"I seem to have bad luck in trying to get undamaged books from @115821. Sometimes it's damaged in delivery, but this one was packed this way. https://t.co/HnwtSE7e31",9779,AmazonHelp,"I'm sorry about the damage, Raymond! Have you explored options for refund/replacement here: https://t.co/Y5jpI9gRhE? ^SH",[],2,Wed Nov 01 00:14:56 +0000 2017
conv_9780_9782,9780,117790,I've returned several things lately and don't want Amazon to think I'm abusing the return policy.,9782,AmazonHelp,I understand! Returns can be made as long as they fall under this policy: https://t.co/i3QyGkjfQI. Hope this helps! ^BL,"[{""tweet_id"": 9779, ""author_id"": ""AmazonHelp"", ""text"": ""I'm sorry about the damage, Raymond! Have you explored options for refund/replacement here: https://t.co/Y5jpI9gRhE? ^SH"", ""inbound"": false}]",3,Wed Nov 01 00:31:20 +0000 2017
conv_9784_9783,9784,117791,", #fake I phone 7 received from amazon , India - order ID: amazon India has refused to replace @115850 pictures attach herewith. https://t.co/iYmtFWzE6o",9783,AmazonHelp,"Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. 2/2 ^MK",[],2,Wed Nov 01 00:20:46 +0000 2017
conv_9788_9787,9788,117792,please teach Alexa slang. I've been trying to play Momentz by gorillaz for the last 30 minutes.,9787,AmazonHelp,We are always looking for ways to improve! You can provide your feedback to our developers here: https://t.co/XD4MGgu8XV ^EA,[],2,Tue Oct 31 23:39:31 +0000 2017
conv_9791_9789,9791,117793,Ordered cases for our new iPhone X and @115821 sent me iPhone 8 cases for BOTH ones. NOT THE SAME PHONE! #pissed,9789,AmazonHelp,I'm sorry you didn't receive the correct items! I recommend trying the steps here for wrong items: https://t.co/3B6iUhjS3U ^SJ,[],2,Wed Nov 01 00:05:55 +0000 2017
conv_9790_9792,9790,117793,I already chatted with help and am still not convinced i'll get the right item because clearly the warehouse workers can't read.,9792,AmazonHelp,Please keep us posted if a replacement was provided. We want to ensure you receive the correct phone case. ^EZ,"[{""tweet_id"": 9789, ""author_id"": ""AmazonHelp"", ""text"": ""I'm sorry you didn't receive the correct items! I recommend trying the steps here for wrong items: https://t.co/3B6iUhjS3U ^SJ"", ""inbound"": false}]",3,Wed Nov 01 00:25:30 +0000 2017
conv_9794_9793,9794,117794,I was incredibly disappointed with my customer service call w @117795 after my order was 2x delayed and lost.,9793,AmazonHelp,I'm sorry for the bad experience! What options did we offer on the phone? ^TN,[],2,Wed Nov 01 00:12:17 +0000 2017
conv_9796_9795,9796,117796,The reliability of @115821 2 Day Prime is hitting an all time low. Not sure what is going on over there.,9795,AmazonHelp,"I'm sorry for any trouble, Chris! We're here to help. Are you having trouble with a specific order? ^BL",[],2,Wed Nov 01 00:17:29 +0000 2017
conv_9798_9797,9798,117797,I mean I don't have problem with most of the orders but the black dot moving with the green bar is quite irritating,9797,AmazonHelp,"I get your concern, BIgral. I'll share your comments with internal teams for review. Do keep us posted. ^SV","[{""tweet_id"": 9799, ""author_id"": ""117797"", ""text"": ""Why can't the updates move properly https://t.co/DMwBAxwJUV"", ""inbound"": true}]",3,Wed Nov 01 00:16:48 +0000 2017
conv_9802_9800,9802,117791,"Havenât received any mail, can you please resend mail to __email__",9800,AmazonHelp,I just checked and can see that we have sent you an email correspondence. Request you to please check your spam folder. ^MK,"[{""tweet_id"": 9806, ""author_id"": ""AmazonHelp"", ""text"": ""Sorry for the trouble with the order. We've emailed you here: https://t.co/DhLEO2IzjY Kindly check and respond. Please 1/2"", ""inbound"": false}]",3,Wed Nov 01 00:15:20 +0000 2017
conv_9801_9803,9801,117791,"I have checked there is no email from amazon, and amazon is in safe senders list.",9803,AmazonHelp,"If you haven't received any email, please share your details here: https://t.co/GIJyeYqKE0 and we'll get back to you. ^HD","[{""tweet_id"": 9800, ""author_id"": ""AmazonHelp"", ""text"": ""I just checked and can see that we have sent you an email correspondence. Request you to please check your spam folder. ^MK"", ""inbound"": false}]",3,Wed Nov 01 00:25:04 +0000 2017
conv_9804_9805,9804,117791,I have filled the details,9805,AmazonHelp,"If you've shared your details in the link, we'll check and get back to you with an update soon. ^MK","[{""tweet_id"": 9803, ""author_id"": ""AmazonHelp"", ""text"": ""If you haven't received any email, please share your details here: https://t.co/GIJyeYqKE0 and we'll get back to you. ^HD"", ""inbound"": false}]",3,Wed Nov 01 00:37:25 +0000 2017
